timestamp,day_of_week,hour,minute,hour_float,is_holiday,is_exam_period,active_counters,queue_length,orders_pending,customers_served,average_service_time,predicted_customer_count,waiting_time_minutes,crowd_level,data_source
2026-01-28 17:30:00,2,17,30,17.5,0,0,5,36,30,43,1.94,80,16.0,HIGH,SYNTHETIC_DEMO_DATA
2026-01-28 18:00:00,2,18,0,18.0,0,0,1,34,30,18,1.32,43,52.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-28 18:30:00,2,18,30,18.5,0,0,1,35,30,11,1.73,45,68.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-28 19:00:00,2,19,0,19.0,0,0,2,7,8,21,1.61,22,7.1,LOW,SYNTHETIC_DEMO_DATA
2026-01-28 19:30:00,2,19,30,19.5,0,0,2,6,8,25,1.62,25,5.5,LOW,SYNTHETIC_DEMO_DATA
2026-01-29 08:00:00,3,8,0,8.0,0,0,2,17,16,27,1.41,36,14.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-29 08:30:00,3,8,30,8.5,0,0,3,34,28,43,1.13,76,14.6,HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 09:00:00,3,9,0,9.0,0,0,4,20,16,61,1.1,75,6.5,HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 09:30:00,3,9,30,9.5,0,0,2,20,19,27,1.27,45,15.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-29 10:00:00,3,10,0,10.0,0,0,1,26,24,14,1.45,41,43.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-29 10:30:00,3,10,30,10.5,0,0,4,47,41,36,1.81,81,24.3,HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 11:00:00,3,11,0,11.0,0,0,4,48,39,40,1.6,88,21.6,HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 11:30:00,3,11,30,11.5,0,0,3,20,17,39,1.44,50,10.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-29 12:00:00,3,12,0,12.0,0,0,5,57,48,43,1.83,101,23.8,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 12:30:00,3,12,30,12.5,0,0,5,55,44,53,1.55,107,19.1,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 13:00:00,3,13,0,13.0,0,0,4,65,52,37,1.96,103,35.7,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 13:30:00,3,13,30,13.5,0,0,3,77,64,31,1.81,107,52.7,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 14:00:00,3,14,0,14.0,0,0,3,46,38,33,1.54,72,26.4,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-29 14:30:00,3,14,30,14.5,0,0,4,32,26,51,1.38,74,11.0,HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 15:00:00,3,15,0,15.0,0,0,2,13,13,26,1.51,33,10.9,LOW,SYNTHETIC_DEMO_DATA
2026-01-29 15:30:00,3,15,30,15.5,0,0,1,25,23,17,1.32,33,38.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-29 16:00:00,3,16,0,16.0,0,0,2,3,5,28,1.26,28,2.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-29 16:30:00,3,16,30,16.5,0,0,3,60,51,32,1.79,85,40.7,HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 17:00:00,3,17,0,17.0,0,0,4,44,37,37,1.8,82,21.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 17:30:00,3,17,30,17.5,0,0,4,46,37,37,1.84,82,23.4,HIGH,SYNTHETIC_DEMO_DATA
2026-01-29 18:00:00,3,18,0,18.0,0,0,2,23,19,32,1.21,47,16.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-29 18:30:00,3,18,30,18.5,0,0,2,25,24,24,1.39,45,19.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-29 19:00:00,3,19,0,19.0,0,0,3,7,6,21,1.5,21,3.9,LOW,SYNTHETIC_DEMO_DATA
2026-01-29 19:30:00,3,19,30,19.5,0,0,3,5,4,22,1.41,22,2.1,LOW,SYNTHETIC_DEMO_DATA
2026-01-30 08:00:00,4,8,0,8.0,0,0,1,16,16,18,1.07,35,20.7,LOW,SYNTHETIC_DEMO_DATA
2026-01-30 08:30:00,4,8,30,8.5,0,0,2,43,37,27,1.21,72,29.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-30 09:00:00,4,9,0,9.0,0,0,2,54,44,26,1.25,79,38.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 09:30:00,4,9,30,9.5,0,0,2,10,10,28,1.32,33,8.1,LOW,SYNTHETIC_DEMO_DATA
2026-01-30 10:00:00,4,10,0,10.0,0,0,1,25,22,17,1.17,42,34.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-30 10:30:00,4,10,30,10.5,0,0,4,40,35,54,1.28,82,15.6,HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 11:00:00,4,11,0,11.0,0,0,5,31,27,62,1.35,88,9.3,HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 11:30:00,4,11,30,11.5,0,0,4,11,10,38,1.09,38,3.3,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-30 12:00:00,4,12,0,12.0,0,0,3,76,63,32,1.65,108,46.0,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 12:30:00,4,12,30,12.5,0,0,4,64,52,38,1.82,97,31.4,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 13:00:00,4,13,0,13.0,0,0,3,68,56,37,1.55,100,39.5,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 13:30:00,4,13,30,13.5,0,0,3,74,61,28,1.78,102,48.6,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 14:00:00,4,14,0,14.0,0,0,3,43,35,36,1.38,76,21.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 14:30:00,4,14,30,14.5,0,0,2,48,41,24,1.45,70,40.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-30 15:00:00,4,15,0,15.0,0,0,1,12,10,16,1.24,22,17.4,LOW,SYNTHETIC_DEMO_DATA
2026-01-30 15:30:00,4,15,30,15.5,0,0,3,4,6,28,1.22,28,1.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-30 16:00:00,4,16,0,16.0,0,0,2,7,6,20,1.26,20,4.9,LOW,SYNTHETIC_DEMO_DATA
2026-01-30 16:30:00,4,16,30,16.5,0,0,4,41,35,45,1.5,79,17.7,HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 17:00:00,4,17,0,17.0,0,0,5,32,26,44,2.01,73,13.9,HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 17:30:00,4,17,30,17.5,0,0,4,42,37,43,1.54,83,17.6,HIGH,SYNTHETIC_DEMO_DATA
2026-01-30 18:00:00,4,18,0,18.0,0,0,2,24,21,29,1.41,44,18.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-30 18:30:00,4,18,30,18.5,0,0,1,30,27,15,1.32,43,47.4,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-30 19:00:00,4,19,0,19.0,0,0,3,6,6,20,1.34,20,3.3,LOW,SYNTHETIC_DEMO_DATA
2026-01-30 19:30:00,4,19,30,19.5,0,0,2,3,4,16,1.56,16,3.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 08:00:00,5,8,0,8.0,0,0,3,1,1,29,1.62,29,1.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 08:30:00,5,8,30,8.5,0,0,2,6,5,22,1.12,22,3.8,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 09:00:00,5,9,0,9.0,0,0,1,14,13,17,1.14,27,19.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 09:30:00,5,9,30,9.5,0,0,2,13,14,30,1.28,34,11.3,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 10:00:00,5,10,0,10.0,0,0,1,12,12,13,1.66,22,23.4,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 10:30:00,5,10,30,10.5,0,0,1,14,12,18,1.26,23,20.4,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 11:00:00,5,11,0,11.0,0,0,1,9,9,14,1.4,18,13.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 11:30:00,5,11,30,11.5,0,0,3,8,9,26,1.17,26,3.2,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 12:00:00,5,12,0,12.0,0,0,2,26,22,21,1.58,47,24.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-31 12:30:00,5,12,30,12.5,0,0,1,32,26,18,1.44,48,54.5,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-31 13:00:00,5,13,0,13.0,0,0,1,40,32,13,1.46,52,68.1,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-31 13:30:00,5,13,30,13.5,0,0,3,5,4,33,1.45,39,2.1,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-31 14:00:00,5,14,0,14.0,0,0,1,29,26,13,1.69,44,56.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-01-31 14:30:00,5,14,30,14.5,0,0,1,13,14,14,1.43,27,21.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 15:00:00,5,15,0,15.0,0,0,2,4,6,19,0.84,19,1.4,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 15:30:00,5,15,30,15.5,0,0,1,7,8,18,0.95,22,9.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 16:00:00,5,16,0,16.0,0,0,1,5,6,16,1.23,16,7.7,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 16:30:00,5,16,30,16.5,0,0,1,14,14,15,1.22,25,20.7,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 17:00:00,5,17,0,17.0,0,0,1,14,14,20,0.98,28,17.6,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 17:30:00,5,17,30,17.5,0,0,1,17,16,14,1.3,24,25.4,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 18:00:00,5,18,0,18.0,0,0,1,6,8,17,1.28,21,9.4,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 18:30:00,5,18,30,18.5,0,0,2,1,3,26,1.07,26,1.5,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 19:00:00,5,19,0,19.0,0,0,2,13,14,21,1.64,26,12.0,LOW,SYNTHETIC_DEMO_DATA
2026-01-31 19:30:00,5,19,30,19.5,0,0,2,3,6,22,1.58,26,2.2,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 08:00:00,6,8,0,8.0,1,0,2,9,9,21,1.57,25,6.8,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 08:30:00,6,8,30,8.5,1,0,1,22,21,17,1.23,32,32.8,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 09:00:00,6,9,0,9.0,1,0,3,6,7,23,1.5,23,3.3,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 09:30:00,6,9,30,9.5,1,0,1,15,14,16,1.14,27,19.1,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 10:00:00,6,10,0,10.0,1,0,2,0,0,24,1.13,24,1.0,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 10:30:00,6,10,30,10.5,1,0,1,12,13,15,1.41,21,19.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 11:00:00,6,11,0,11.0,1,0,1,8,10,13,1.59,18,15.2,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 11:30:00,6,11,30,11.5,1,0,1,14,12,18,1.26,26,21.0,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 12:00:00,6,12,0,12.0,1,0,1,32,27,19,1.3,48,48.4,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-01 12:30:00,6,12,30,12.5,1,0,1,31,26,17,1.47,44,51.4,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-01 13:00:00,6,13,0,13.0,1,0,1,23,19,17,1.28,34,32.3,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 13:30:00,6,13,30,13.5,1,0,1,34,29,15,1.48,48,57.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-01 14:00:00,6,14,0,14.0,1,0,1,35,29,17,1.38,44,54.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-01 14:30:00,6,14,30,14.5,1,0,2,4,5,27,1.29,28,2.6,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 15:00:00,6,15,0,15.0,1,0,2,8,7,27,1.44,29,7.6,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 15:30:00,6,15,30,15.5,1,0,1,19,19,17,1.14,31,27.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 16:00:00,6,16,0,16.0,1,0,1,17,16,19,1.24,35,24.5,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 16:30:00,6,16,30,16.5,1,0,2,7,9,24,1.45,29,5.7,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 17:00:00,6,17,0,17.0,1,0,1,20,18,17,1.43,29,34.5,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 17:30:00,6,17,30,17.5,1,0,1,8,9,12,1.68,19,16.3,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 18:00:00,6,18,0,18.0,1,0,1,22,18,17,1.48,31,37.3,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 18:30:00,6,18,30,18.5,1,0,3,5,4,24,0.97,24,1.0,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 19:00:00,6,19,0,19.0,1,0,2,3,5,21,1.69,21,2.5,LOW,SYNTHETIC_DEMO_DATA
2026-02-01 19:30:00,6,19,30,19.5,1,0,2,10,12,22,1.7,32,10.8,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 08:00:00,0,8,0,8.0,1,0,1,19,19,19,1.22,27,28.1,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 08:30:00,0,8,30,8.5,1,0,3,1,3,30,1.56,30,1.0,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 09:00:00,0,9,0,9.0,1,0,2,8,9,25,1.36,25,5.6,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 09:30:00,0,9,30,9.5,1,0,1,13,11,13,1.4,22,21.5,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 10:00:00,0,10,0,10.0,1,0,1,12,13,17,1.59,22,22.1,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 10:30:00,0,10,30,10.5,1,0,1,13,13,12,1.85,28,28.0,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 11:00:00,0,11,0,11.0,1,0,1,12,12,19,1.31,24,18.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 11:30:00,0,11,30,11.5,1,0,1,17,16,14,1.53,23,29.3,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 12:00:00,0,12,0,12.0,1,0,1,36,32,19,1.18,47,51.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-02 12:30:00,0,12,30,12.5,1,0,2,23,19,23,1.55,46,20.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-02 13:00:00,0,13,0,13.0,1,0,2,27,25,28,1.17,54,18.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-02 13:30:00,0,13,30,13.5,1,0,2,31,27,28,1.23,56,21.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-02 14:00:00,0,14,0,14.0,1,0,1,41,34,14,1.44,50,67.5,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-02 14:30:00,0,14,30,14.5,1,0,2,13,12,27,1.39,29,11.0,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 15:00:00,0,15,0,15.0,1,0,2,2,5,20,1.32,20,2.6,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 15:30:00,0,15,30,15.5,1,0,2,1,4,24,1.32,24,2.1,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 16:00:00,0,16,0,16.0,1,0,1,15,16,13,1.64,24,27.8,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 16:30:00,0,16,30,16.5,1,0,2,4,7,25,1.26,25,2.6,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 17:00:00,0,17,0,17.0,1,0,1,7,7,20,1.05,21,9.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 17:30:00,0,17,30,17.5,1,0,1,21,17,17,1.21,33,29.8,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 18:00:00,0,18,0,18.0,1,0,1,19,17,12,1.68,31,35.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 18:30:00,0,18,30,18.5,1,0,1,17,17,16,1.47,22,30.2,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 19:00:00,0,19,0,19.0,1,0,2,8,10,28,1.25,30,5.6,LOW,SYNTHETIC_DEMO_DATA
2026-02-02 19:30:00,0,19,30,19.5,1,0,1,15,12,19,1.27,22,20.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-03 08:00:00,1,8,0,8.0,0,0,2,19,18,25,1.62,38,17.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-03 08:30:00,1,8,30,8.5,0,0,4,36,31,47,1.51,74,13.5,HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 09:00:00,1,9,0,9.0,0,0,4,39,32,40,1.72,76,19.4,HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 09:30:00,1,9,30,9.5,0,0,1,27,23,13,1.63,36,49.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-03 10:00:00,1,10,0,10.0,0,0,2,17,15,29,1.34,38,14.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-03 10:30:00,1,10,30,10.5,0,0,4,56,46,42,1.74,92,28.3,HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 11:00:00,1,11,0,11.0,0,0,3,70,57,27,1.86,96,49.7,HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 11:30:00,1,11,30,11.5,0,0,3,28,23,36,1.45,57,14.5,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-03 12:00:00,1,12,0,12.0,0,0,3,66,54,33,1.63,100,40.3,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 12:30:00,1,12,30,12.5,0,0,5,46,37,48,1.64,92,16.0,HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 13:00:00,1,13,0,13.0,0,0,5,70,56,39,2.04,109,31.4,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 13:30:00,1,13,30,13.5,0,0,3,78,63,28,1.81,110,52.1,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 14:00:00,1,14,0,14.0,0,0,2,45,37,30,1.16,72,30.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-03 14:30:00,1,14,30,14.5,0,0,2,46,38,27,1.37,68,37.4,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-03 15:00:00,1,15,0,15.0,0,0,1,17,17,15,1.34,29,27.4,LOW,SYNTHETIC_DEMO_DATA
2026-02-03 15:30:00,1,15,30,15.5,0,0,1,14,14,17,1.25,25,20.6,LOW,SYNTHETIC_DEMO_DATA
2026-02-03 16:00:00,1,16,0,16.0,0,0,1,19,18,19,1.34,34,28.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-03 16:30:00,1,16,30,16.5,0,0,5,37,31,54,1.64,84,12.6,HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 17:00:00,1,17,0,17.0,0,0,4,44,38,44,1.6,84,21.3,HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 17:30:00,1,17,30,17.5,0,0,3,52,43,31,1.75,83,34.3,HIGH,SYNTHETIC_DEMO_DATA
2026-02-03 18:00:00,1,18,0,18.0,0,0,3,4,5,48,0.9,48,1.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-03 18:30:00,1,18,30,18.5,0,0,1,31,27,19,1.14,51,41.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-03 19:00:00,1,19,0,19.0,0,0,2,3,5,20,1.13,20,2.6,LOW,SYNTHETIC_DEMO_DATA
2026-02-03 19:30:00,1,19,30,19.5,0,0,2,5,6,25,1.24,25,3.0,LOW,SYNTHETIC_DEMO_DATA
2026-02-04 08:00:00,2,8,0,8.0,0,0,1,26,22,15,1.61,38,46.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-04 08:30:00,2,8,30,8.5,0,0,2,40,35,24,1.37,69,31.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-04 09:00:00,2,9,0,9.0,0,0,2,51,43,27,1.37,79,40.3,HIGH,SYNTHETIC_DEMO_DATA
2026-02-04 09:30:00,2,9,30,9.5,0,0,2,12,13,39,0.9,43,7.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-04 10:00:00,2,10,0,10.0,0,0,2,21,18,22,1.59,40,19.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-04 10:30:00,2,10,30,10.5,0,0,4,50,42,44,1.57,84,23.3,HIGH,SYNTHETIC_DEMO_DATA
2026-02-04 11:00:00,2,11,0,11.0,0,0,3,52,45,33,1.47,87,28.0,HIGH,SYNTHETIC_DEMO_DATA
2026-02-04 11:30:00,2,11,30,11.5,0,0,3,33,29,35,1.56,56,18.4,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-04 12:00:00,2,12,0,12.0,0,0,5,55,45,43,1.88,98,23.3,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-04 12:30:00,2,12,30,12.5,0,0,4,68,57,35,1.91,102,35.4,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-04 13:00:00,2,13,0,13.0,0,0,5,51,42,53,1.63,97,18.9,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-04 13:30:00,2,13,30,13.5,0,0,5,60,51,46,1.89,105,25.0,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-04 14:00:00,2,14,0,14.0,0,0,3,32,28,38,1.41,66,15.9,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-04 14:30:00,2,14,30,14.5,0,0,2,41,36,32,1.09,69,26.3,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-04 15:00:00,2,15,0,15.0,0,0,2,8,7,26,1.4,32,5.5,LOW,SYNTHETIC_DEMO_DATA
2026-02-04 15:30:00,2,15,30,15.5,0,0,1,17,15,19,1.27,29,25.5,LOW,SYNTHETIC_DEMO_DATA
2026-02-04 16:00:00,2,16,0,16.0,0,0,1,21,20,14,1.45,32,35.6,LOW,SYNTHETIC_DEMO_DATA
2026-02-04 16:30:00,2,16,30,16.5,0,0,4,52,45,42,1.7,90,24.3,HIGH,SYNTHETIC_DEMO_DATA
2026-02-04 17:00:00,2,17,0,17.0,0,0,4,46,37,47,1.47,86,18.9,HIGH,SYNTHETIC_DEMO_DATA
2026-02-04 17:30:00,2,17,30,17.5,0,0,4,51,41,38,1.91,85,27.0,HIGH,SYNTHETIC_DEMO_DATA
2026-02-04 18:00:00,2,18,0,18.0,0,0,1,38,33,14,1.33,51,58.5,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-04 18:30:00,2,18,30,18.5,0,0,2,30,27,24,1.68,46,28.5,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-04 19:00:00,2,19,0,19.0,0,0,1,16,13,14,1.54,25,28.4,LOW,SYNTHETIC_DEMO_DATA
2026-02-04 19:30:00,2,19,30,19.5,0,0,2,0,4,21,1.38,21,1.0,LOW,SYNTHETIC_DEMO_DATA
2026-02-05 08:00:00,3,8,0,8.0,0,0,1,23,22,14,1.59,34,41.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-05 08:30:00,3,8,30,8.5,0,0,3,34,29,45,1.12,71,15.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-05 09:00:00,3,9,0,9.0,0,0,3,37,31,41,1.33,76,20.4,HIGH,SYNTHETIC_DEMO_DATA
2026-02-05 09:30:00,3,9,30,9.5,0,0,2,16,14,30,1.26,43,10.0,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-05 10:00:00,3,10,0,10.0,0,0,2,12,13,26,1.38,33,9.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-05 10:30:00,3,10,30,10.5,0,0,3,49,40,30,1.63,81,30.4,HIGH,SYNTHETIC_DEMO_DATA
2026-02-05 11:00:00,3,11,0,11.0,0,0,4,51,42,39,1.73,88,23.8,HIGH,SYNTHETIC_DEMO_DATA
2026-02-05 11:30:00,3,11,30,11.5,0,0,2,38,32,25,1.5,57,32.1,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-05 12:00:00,3,12,0,12.0,0,0,5,62,54,41,2.07,102,29.6,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-05 12:30:00,3,12,30,12.5,0,0,5,47,38,58,1.41,103,16.2,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-05 13:00:00,3,13,0,13.0,0,0,4,61,50,40,1.6,105,26.9,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-05 13:30:00,3,13,30,13.5,0,0,4,55,48,49,1.46,103,22.1,VERY HIGH,SYNTHETIC_DEMO_DATA
2026-02-05 14:00:00,3,14,0,14.0,0,0,2,36,30,26,1.33,63,26.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-05 14:30:00,3,14,30,14.5,0,0,3,37,30,40,1.4,70,20.8,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-05 15:00:00,3,15,0,15.0,0,0,1,24,23,19,1.28,33,36.5,LOW,SYNTHETIC_DEMO_DATA
2026-02-05 15:30:00,3,15,30,15.5,0,0,1,12,12,16,1.19,28,16.0,LOW,SYNTHETIC_DEMO_DATA
2026-02-05 16:00:00,3,16,0,16.0,0,0,1,19,18,16,1.44,27,31.9,LOW,SYNTHETIC_DEMO_DATA
2026-02-05 16:30:00,3,16,30,16.5,0,0,3,46,37,34,1.48,82,24.3,HIGH,SYNTHETIC_DEMO_DATA
2026-02-05 17:00:00,3,17,0,17.0,0,0,3,52,42,33,1.68,80,32.5,HIGH,SYNTHETIC_DEMO_DATA
2026-02-05 17:30:00,3,17,30,17.5,0,0,4,45,37,45,1.6,87,20.7,HIGH,SYNTHETIC_DEMO_DATA
2026-02-05 18:00:00,3,18,0,18.0,0,0,1,34,30,15,1.44,51,55.6,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-05 18:30:00,3,18,30,18.5,0,0,2,19,16,30,1.15,47,12.7,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-05 19:00:00,3,19,0,19.0,0,0,2,5,7,24,1.1,24,4.7,LOW,SYNTHETIC_DEMO_DATA
2026-02-05 19:30:00,3,19,30,19.5,0,0,1,17,14,18,1.32,26,25.1,LOW,SYNTHETIC_DEMO_DATA
2026-02-06 08:00:00,4,8,0,8.0,0,0,2,11,9,26,1.32,34,7.3,LOW,SYNTHETIC_DEMO_DATA
2026-02-06 08:30:00,4,8,30,8.5,0,0,4,29,24,50,1.3,74,10.8,HIGH,SYNTHETIC_DEMO_DATA
2026-02-06 09:00:00,4,9,0,9.0,0,0,4,45,37,39,1.65,78,22.8,HIGH,SYNTHETIC_DEMO_DATA
2026-02-06 09:30:00,4,9,30,9.5,0,0,1,26,25,17,1.46,40,45.2,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-06 10:00:00,4,10,0,10.0,0,0,1,31,26,17,1.39,45,48.3,MEDIUM,SYNTHETIC_DEMO_DATA
2026-02-06 10:30:00,4,10,30,10.5,0,0,4,51,43,37,1.84,86,26.6,HIGH,SYNTHETIC_DEMO_DATA
